*ws-c3650-24pdm*,cisco,ws-c3650-24pdm
*ws-c3650-24ps*,cisco,ws-c3650-24ps
*ws-c3650-24td*,cisco,ws-c3650-24td
*ws-c3650-24ts*,cisco,ws-c3650-24ts
*ws-c3650-48fd*,cisco,ws-c3650-48fd
*ws-c3650-48fq*,cisco,ws-c3650-48fq
*ws-c3650-48fqm*,cisco,ws-c3650-48fqm
*ws-c3650-48fs*,cisco,ws-c3650-48fs
*ws-c3650-48pd*,cisco,ws-c3650-48pd
*ws-c3650-48pq*,cisco,ws-c3650-48pq
*ws-c3650-48ps*,cisco,ws-c3650-48ps
*ws-c3650-48td*,cisco,ws-c3650-48td
*ws-c3650-48tq*,cisco,ws-c3650-48tq
*ws-c3650-48ts*,cisco,ws-c3650-48ts
*ws-c3650-8x24uq*,cisco,ws-c3650-8x24uq
*ws-c3850*,cisco,ws-c3850
*ws-c3850-12s*,cisco,ws-c3850-12s
*ws-c3850-12x48u*,cisco,ws-c3850-12x48u
*ws-c3850-12xs*,cisco,ws-c3850-12xs
*ws-c3850-24p*,cisco,ws-c3850-24p
*ws-c3850-24s*,cisco,ws-c3850-24s
*ws-c3850-24t*,cisco,ws-c3850-24t
*ws-c3850-24u*,cisco,ws-c3850-24u
*ws-c3850-24xs*,cisco,ws-c3850-24xs
*ws-c3850-24xu*,cisco,ws-c3850-24xu
*ws-c3850-48f*,cisco,ws-c3850-48f
*ws-c3850-48p*,cisco,ws-c3850-48p
*ws-c3850-48t*,cisco,ws-c3850-48t
*ws-c3850-48u*,cisco,ws-c3850-48u
*ws-c3850-48xs*,cisco,ws-c3850-48xs
*ws-c3860*,cisco,ws-c3860
*wvc200*,cisco,wvc200
*wvc210*,cisco,wvc210
*wvc2300*,cisco,wvc2300
*wvc54gc*,cisco,wvc54gc
*wvc54gca*,cisco,wvc54gca
*x96136yc-r*,cisco,x96136yc-r
*x9636c-r*,cisco,x9636c-r
*x9636c-rx*,cisco,x9636c-rx
*x9636q-r*,cisco,x9636q-r
*yesmaxtotal*,cisco,yesmaxtotal
*yesquattro*,cisco,yesquattro
*framadate*,framasoft,framadate
*peertube*,framasoft,peertube
*libreoffice*,libreoffice,libreoffice
*li-countdown*,li-scripts,li-countdown
*li-guestbook*,li-scripts,li-guestbook
*libaacplus*,libaacplus_project,libaacplus
*libarchive*,libarchive,libarchive
*libass*,libass_project,libass
*libast*,libast,libast
*libav*,libav,libav
*libavformat*,libavformat_project,libavformat
*libbpg*,libbpg_project,libbpg
*libbsd*,libbsd,libbsd
*libcaca*,libcaca_project,libcaca
*libcacard*,libcacard,libcacard
*libcacard*,libcacard_project,libcacard
*libcap*,libcap,libcap
*libcaudio*,libcaudio,libcaudio
*libcgroup*,libcgroup_project,libcgroup
*libconfuse*,libconfuse_project,libconfuse
*libcsoap*,libcsoap_project,libcsoap
*libcsp*,libcsp_project,libcsp
*libcurl*,libcurl,libcurl
*libdoc*,libdoc_project,libdoc
*libdwarf*,libdwarf_project,libdwarf
*libdxfrw*,libdxfrw_project,libdxfrw
*libemf*,libemf_project,libemf
*dbsite*,liberologico,dbsite
*libesedb*,libesedb_project,libesedb
*libesmtp*,libesmtp,libesmtp
*libesmtp*,libesmtp_project,libesmtp
*libetpan*,libetpan_project,libetpan
*libevent*,libevent_project,libevent
*libevt*,libevt_project,libevt
*libexcel*,libexcel_project,libexcel
*libexif*,libexif,libexif
*exif*,libexif_project,exif
*libexif*,libexif_project,libexif
*expat*,libexpat,expat
*libexpat*,libexpat_project,libexpat
*libextractor*,libextractor,libextractor
*libflate*,libflate_project,libflate
*libfpx*,libfpx_project,libfpx
*libfsclfs*,libfsclfs_project,libfsclfs
*libfsntfs*,libfsntfs_project,libfsntfs
*libfuse*,libfuse_project,libfuse
*libfwsi*,libfwsi_project,libfwsi
*libgadu*,libgadu,libgadu
*libgcrypt20*,libgcrypt20_project,libgcrypt20
*libgd*,libgd,libgd
*libgig*,libgig0,libgig
*libgit2*,libgit2,libgit2
*libgit2*,libgit2_project,libgit2
*libgsf*,libgsf,libgsf
*libgtop*,libgtop,libgtop
*hivex*,libguestfs,hivex
*libguestfs*,libguestfs,libguestfs
*libnbd*,libguestfs,libnbd
*libgwenhywfar*,libgwenhywfar_project,libgwenhywfar
*libhtp*,libhtp_project,libhtp
*libical*,libical_project,libical
*libid3tag*,libid3tag_project,libid3tag
*libimobiledevice*,libimobiledevice,libimobiledevice
*libplist*,libimobiledevice,libplist
*libusbmuxd*,libimobiledevice,libusbmuxd
*libinfinity*,libinfinity_project,libinfinity
*libjpeg-turbo*,libjpeg-turbo,libjpeg-turbo
*libksba*,libksba_project,libksba
*libskba*,libksba_project,libskba
*liblas*,liblas,liblas
*liblnk*,liblnk_project,liblnk
*liblouis*,liblouis,liblouis
*mailcore2*,libmailcore,mailcore2
*libmenu-cache*,libmenu-cache_project,libmenu-cache
*libmimedir*,libmimedir_project,libmimedir
*libming*,libming,libming
*ming*,libming,ming
*libmirage*,libmirage_project,libmirage
*libmms*,libmms_project,libmms
*libmobi*,libmobi_project,libmobi
*libmodbus*,libmodbus,libmodbus
*libmp3splt*,libmp3splt_project,libmp3splt
*libmspack*,libmspack_project,libmspack
*libmtp*,libmtp_project,libmtp
*libmwaw*,libmwaw_project,libmwaw
*libmysofa*,libmysofa_project,libmysofa
*libndp*,libndp,libndp
*libnids*,libnids_project,libnids
*libnmap*,libnmap,libnmap
*libnmap*,libnmap_project,libnmap
*libnotify*,libnotify_project,libnotify
*libnyoci*,libnyoci_project,libnyoci
*libofx*,libofx_project,libofx
*libopencad*,libopencad_project,libopencad
*libosinfo*,libosinfo,libosinfo
*libp2p*,libp2p,libp2p
*libp2p-deflate*,libp2p,libp2p-deflate
*libpam-pgsql*,libpam-pgsql,libpam-pgsql
*libpam-sshauth*,libpam-sshauth,libpam-sshauth
*libpam4j*,libpam4j_project,libpam4j
*libpff*,libpff_project,libpff
*acrn*,linux,acrn
*audit*,linux,audit
*dhcp6c*,linux,dhcp6c
*kernel*,linux,kernel
*linux*,linux,linux
*mac80211*,linux,mac80211
*parduslinux*,linux,parduslinux
*systemd*,linux,systemd
*tizen*,linux,tizen
*util-linux*,linux,util-linux
*802.11n*,apple,802.11n
*aperture*,apple,aperture
*applescript*,apple,applescript
*appleshare*,apple,appleshare
*bomarchivehelper*,apple,bomarchivehelper
*bonjour*,apple,bonjour
*carboncore*,apple,carboncore
*cfnetwork*,apple,cfnetwork
*coregraphics*,apple,coregraphics
*cups*,apple,cups
*files*,apple,files
*garageband*,apple,garageband
*ical*,apple,ical
*ichat*,apple,ichat
*icloud*,apple,icloud
*imageio*,apple,imageio
*imessage*,apple,imessage
*imovie*,apple,imovie
*installer*,apple,installer
*ios*,apple,ios
*ipad*,apple,ipad
*ipad2*,apple,ipad2
*ipados*,apple,ipados
*iphone*,apple,iphone
*iphoto*,apple,iphoto
*itunes*,apple,itunes
*iwork*,apple,iwork
*java*,apple,java
*keynote*,apple,keynote
*libsecurity*,apple,libsecurity
*macos*,apple,macos
*macos13.0*,apple,macos13.0
*mail*,apple,mail
*maos*,apple,maos
*mdnsresponder*,apple,mdnsresponder
*motion*,apple,motion
*music*,apple,music
*nioextras*,apple,nioextras
*numbers*,apple,numbers
*pages*,apple,pages
*pdfkit*,apple,pdfkit
*powerpc*,apple,powerpc
*preview*,apple,preview
*pykerberos*,apple,pykerberos
*quicklook*,apple,quicklook
*quicktime*,apple,quicktime
*safari*,apple,safari
*shazam*,apple,shazam
*shortcuts*,apple,shortcuts
*swift*,apple,swift
*swift-nio-extras*,apple,swift-nio-extras
*swiftnio*,apple,swiftnio
*terminal*,apple,terminal
*textedit*,apple,textedit
*texture*,apple,texture
*tokend*,apple,tokend
*transporter*,apple,transporter
*tvos*,apple,tvos
*watchos*,apple,watchos
*webcore*,apple,webcore
*webkit*,apple,webkit
*webobjects*,apple,webobjects
*xcode*,apple,xcode
*xsan*,apple,xsan
*openoffice*,openoffice,openoffice
*openoffice.org*,openoffice,openoffice.org
*openldap*,openldap,openldap
*openldap-servers*,openldap,openldap-servers
*ocsinventory-agent*,ocsinventory-ng,ocsinventory-agent
*numpy*,numpy,numpy
*bacula*,bacula,bacula
*bacula-web*,bacula,bacula-web
*bareos*,bareos,bareos
*admob*,google,admob
*android*,google,android
*angle*,google,angle
*asylo*,google,asylo
*authenticator*,google,authenticator
*bazel*,google,bazel
*bindiff*,google,bindiff
*bionic*,google,bionic
*blink*,google,blink
*boringssl*,google,boringssl
*brotli*,google,brotli
*cardboard*,google,cardboard
*checkout-php*,google,checkout-php
*chrome*,google,chrome
*chrome-launcher*,google,chrome-launcher
*chromecast*,google,chromecast
*cityhash*,google,cityhash
*desktop*,google,desktop
*drive*,google,drive
*earth*,google,earth
*email*,google,email
*espv2*,google,espv2
*firebase\/util*,google,firebase\/util
*flatbuffers*,google,flatbuffers
*frame*,google,frame
*fscrypt*,google,fscrypt
*fuchsia*,google,fuchsia
*gears*,google,gears
*gerrit*,google,gerrit
*gizmo5*,google,gizmo5
*glass*,google,glass
*gmail*,google,gmail
*go-attestation*,google,go-attestation
*go-tpm*,google,go-tpm
*google-protobuf*,google,google-protobuf
*gson*,google,gson
*guava*,google,guava
*guest-oslogin*,google,guest-oslogin
*gvisor*,google,gvisor
*home*,google,home
*idapython*,google,idapython
*kctf*,google,kctf
*kml*,google,kml
*kubernetes*,google,kubernetes
*lacros*,google,lacros
*monorail*,google,monorail
*openthread*,google,openthread
*pdfium*,google,pdfium
*perfetto*,google,perfetto
*picasa*,google,picasa
*pixel*,google,pixel
*protobuf*,google,protobuf
*protobuf-cpp*,google,protobuf-cpp
*protobuf-java*,google,protobuf-java
*protobuf-javalite*,google,protobuf-javalite
*protobuf-kotlin*,google,protobuf-kotlin
*protobuf-kotlin-lite*,google,protobuf-kotlin-lite
*protobuf-python*,google,protobuf-python
*rendertron*,google,rendertron
*santa*,google,santa
*sfntly*,google,sfntly
*sketchup*,google,sketchup
*skia*,google,skia
*slashify*,google,slashify
*snappy*,google,snappy
*talk*,google,talk
*tensorflow*,google,tensorflow
*tink*,google,tink
*toolbar*,google,toolbar
*tunnelblick*,google,tunnelblick
*v8*,google,v8
*bleach*,mozilla,bleach
*bonsai*,mozilla,bonsai
*bugzilla*,mozilla,bugzilla
*camino*,mozilla,camino
*convict*,mozilla,convict
*firefox*,mozilla,firefox
*firefoxos*,mozilla,firefoxos
*geckb*,mozilla,geckb
*gecko*,mozilla,gecko
*geckodriver*,mozilla,geckodriver
*hawk*,mozilla,hawk
*libxul*,mozilla,libxul
*mozilla*,mozilla,mozilla
*mozjpeg*,mozilla,mozjpeg
*nss*,mozilla,nss
*nunjucks*,mozilla,nunjucks
*persona*,mozilla,persona
*pollbot*,mozilla,pollbot
*seamonkey*,mozilla,seamonkey
*thunderbird*,mozilla,thunderbird
*vpn*,mozilla,vpn
*zamboni*,mozilla,zamboni
*adblock-lists*,brave,adblock-lists
*brave*,brave,brave
*browser*,brave,browser
*.net*,microsoft,.net
*365*,microsoft,365
*access*,microsoft,access
*activesync*,microsoft,activesync
*activex*,microsoft,activex
*adam*,microsoft,adam
*ampx*,microsoft,ampx
*antigen*,microsoft,antigen
*antispyware*,microsoft,antispyware
*asp.net*,microsoft,asp.net
*aspnetcore*,microsoft,aspnetcore
*autoupdate*,microsoft,autoupdate
*autoupdater*,microsoft,autoupdater
*azure*,microsoft,azure
*azure-umqtt-c*,microsoft,azure-umqtt-c
*backoffice*,microsoft,backoffice
*bing*,microsoft,bing
*binwalk*,microsoft,binwalk
*bond*,microsoft,bond
*cabarc*,microsoft,cabarc
*capicom*,microsoft,capicom
*chakracore*,microsoft,chakracore
*clarity*,microsoft,clarity
*codeql*,microsoft,codeql
*directx*,microsoft,directx
*edge*,microsoft,edge
*entourage*,microsoft,entourage
*excel*,microsoft,excel
*exchange*,microsoft,exchange
*frontpage*,microsoft,frontpage
*fslogix*,microsoft,fslogix
*gdi\+*,microsoft,gdi\+
*gdiplus*,microsoft,gdiplus
*greetings*,microsoft,greetings
*groove*,microsoft,groove
*grpconv*,microsoft,grpconv
*hotmail*,microsoft,hotmail
*identitymodel*,microsoft,identitymodel
*ie*,microsoft,ie
*iis*,microsoft,iis
*infopath*,microsoft,infopath
*interix*,microsoft,interix
*jet*,microsoft,jet
*jscript*,microsoft,jscript
*jupyter*,microsoft,jupyter
*lync*,microsoft,lync
*microsoft.aspnetcore.mvc*,microsoft,microsoft.aspnetcore.mvc
*microsoft.aspnetcore.mvc.abstractions*,microsoft,microsoft.aspnetcore.mvc.abstractions
*microsoft.aspnetcore.mvc.apiexplorer*,microsoft,microsoft.aspnetcore.mvc.apiexplorer
*microsoft.aspnetcore.mvc.core*,microsoft,microsoft.aspnetcore.mvc.core
*microsoft.aspnetcore.mvc.cors*,microsoft,microsoft.aspnetcore.mvc.cors
*microsoft.aspnetcore.mvc.dataannotations*,microsoft,microsoft.aspnetcore.mvc.dataannotations
*microsoft.aspnetcore.mvc.formatters.json*,microsoft,microsoft.aspnetcore.mvc.formatters.json
*microsoft.aspnetcore.mvc.formatters.xml*,microsoft,microsoft.aspnetcore.mvc.formatters.xml
*microsoft.aspnetcore.mvc.localization*,microsoft,microsoft.aspnetcore.mvc.localization
*microsoft.aspnetcore.mvc.razor*,microsoft,microsoft.aspnetcore.mvc.razor
*microsoft.aspnetcore.mvc.razor.host*,microsoft,microsoft.aspnetcore.mvc.razor.host
*microsoft.aspnetcore.mvc.taghelpers*,microsoft,microsoft.aspnetcore.mvc.taghelpers
*microsoft.aspnetcore.mvc.viewfeatures*,microsoft,microsoft.aspnetcore.mvc.viewfeatures
*microsoft.aspnetcore.mvc.webapicompatshim*,microsoft,microsoft.aspnetcore.mvc.webapicompatshim
*microsoft.data.odata*,microsoft,microsoft.data.odata
*microsoft.powershell.archive*,microsoft,microsoft.powershell.archive
*modernflow*,microsoft,modernflow
*money*,microsoft,money
*mono*,microsoft,mono
*ms-rest-nodeauth*,microsoft,ms-rest-nodeauth
*msde*,microsoft,msde
*netmeeting*,microsoft,netmeeting
*nuget*,microsoft,nuget
*nugetgallery*,microsoft,nugetgallery
*odbc*,microsoft,odbc
*office*,microsoft,office
*onedrive*,microsoft,onedrive
*onefuzz*,microsoft,onefuzz
*onenote*,microsoft,onenote
*outlook*,microsoft,outlook
*outlook.com*,microsoft,outlook.com
*photos*,microsoft,photos
*plus*,microsoft,plus
*powerpoint*,microsoft,powerpoint
*powershell*,microsoft,powershell
*powershellget*,microsoft,powershellget
*producer*,microsoft,producer
*project*,microsoft,project
*psexec*,microsoft,psexec
*psgetsid*,microsoft,psgetsid
*psinfo*,microsoft,psinfo
*pskill*,microsoft,pskill
*pslist*,microsoft,pslist
*psloglist*,microsoft,psloglist
*pspasswd*,microsoft,pspasswd
*psservice*,microsoft,psservice
*psshutdown*,microsoft,psshutdown
*pssuspend*,microsoft,pssuspend
*publisher*,microsoft,publisher
*qlib*,microsoft,qlib
*remote*,microsoft,remote
*server*,microsoft,server
*services*,microsoft,services
*silverlight*,microsoft,silverlight
*skype*,microsoft,skype
*surface*,microsoft,surface
*system.io.pipelines*,microsoft,system.io.pipelines
*system.net.http*,microsoft,system.net.http
*system.net.http.winhttphandler*,microsoft,system.net.http.winhttphandler
*system.net.security*,microsoft,system.net.security
*system.net.websockets.client*,microsoft,system.net.websockets.client
*system.text.encodings.web*,microsoft,system.text.encodings.web
*teams*,microsoft,teams
*teredo*,microsoft,teredo
*terminal*,microsoft,terminal
*typed-rest-client*,microsoft,typed-rest-client
*typescript*,microsoft,typescript
*urlscan*,microsoft,urlscan
*vbscript*,microsoft,vbscript
*visio*,microsoft,visio
*vscode-kubernetes-tools*,microsoft,vscode-kubernetes-tools
*vscode-maven*,microsoft,vscode-maven
*vscode-pull-request-github*,microsoft,vscode-pull-request-github
*w3who.dll*,microsoft,w3who.dll
*walinuxagent*,microsoft,walinuxagent
*webtv*,microsoft,webtv
*windows*,microsoft,windows
*windows-nt*,microsoft,windows-nt
*wins*,microsoft,wins
*winsock*,microsoft,winsock
*wmsde*,microsoft,wmsde
*word*,microsoft,word
*wordpad*,microsoft,wordpad
*works*,microsoft,works
*workspace-tools*,microsoft,workspace-tools
*wyukon*,microsoft,wyukon
*xamarin.forms*,microsoft,xamarin.forms
*xamarin.ios*,microsoft,xamarin.ios
*yammer*,microsoft,yammer
*1password*,1password,1password
*command-line*,1password,command-line
*connect*,1password,connect
*scim*,1password,scim
*a2ps*,gnu,a2ps
*adns*,gnu,adns
*anubis*,gnu,anubis
*aspell*,gnu,aspell
*automake*,gnu,automake
*bash*,gnu,bash
*binutils*,gnu,binutils
*bison*,gnu,bison
*cfengine*,gnu,cfengine
*cflow*,gnu,cflow
*chess*,gnu,chess
*classpath*,gnu,classpath
*coreutils*,gnu,coreutils
*cpio*,gnu,cpio
*cvs*,gnu,cvs
*ed*,gnu,ed
*eglibc*,gnu,eglibc
*emacs*,gnu,emacs
*enscript*,gnu,enscript
*escript*,gnu,escript
*exosip*,gnu,exosip
*fileutils*,gnu,fileutils
*findutils*,gnu,findutils
*fingerd*,gnu,fingerd
*flim*,gnu,flim
*fribidi*,gnu,fribidi
*g\+\+*,gnu,g\+\+
*gama*,gnu,gama
*gcc*,gnu,gcc
*gdb*,gnu,gdb
*gettext*,gnu,gettext
*gimp*,gnu,gimp
*glibc*,gnu,glibc
*global*,gnu,global
*gnash*,gnu,gnash
*gnats*,gnu,gnats
*gnubiff*,gnu,gnubiff
*gnulib*,gnu,gnulib
*gnumail*,gnu,gnumail
*gnumeric*,gnu,gnumeric
*gnump3d*,gnu,gnump3d
*gnusound*,gnu,gnusound
*gnutls*,gnu,gnutls
*gpgme*,gnu,gpgme
*grep*,gnu,grep
*groff*,gnu,groff
*grub*,gnu,grub
*grub2*,gnu,grub2
*guile*,gnu,guile
*guix*,gnu,guix
*guixsd*,gnu,guixsd
*gv*,gnu,gv
*gzip*,gnu,gzip
*hurd*,gnu,hurd
*ibackup*,gnu,ibackup
*iceweasel*,gnu,iceweasel
*inet*,gnu,inet
*inetutils*,gnu,inetutils
*ksymoops*,gnu,ksymoops
*less*,gnu,less
*libc*,gnu,libc
*libcdio*,gnu,libcdio
*libextractor*,gnu,libextractor
*libgfortran*,gnu,libgfortran
*libiberty*,gnu,libiberty
*libidn*,gnu,libidn
*libidn2*,gnu,libidn2
*libmicrohttpd*,gnu,libmicrohttpd
*libredwg*,gnu,libredwg
*libssp*,gnu,libssp
*libtasn1*,gnu,libtasn1
*libtool*,gnu,libtool
*libtool-ltdl*,gnu,libtool-ltdl
*lsh*,gnu,lsh
*m4*,gnu,m4
*mailman*,gnu,mailman
*mailutils*,gnu,mailutils
*make*,gnu,make
*nano*,gnu,nano
*ncurses*,gnu,ncurses
*osip*,gnu,osip
*parallel*,gnu,parallel
*patch*,gnu,patch
*phpbook*,gnu,phpbook
*pspp*,gnu,pspp
*punbb*,gnu,punbb
*queue*,gnu,queue
*radius*,gnu,radius
*readline*,gnu,readline
*recutils*,gnu,recutils
*rsync*,gnu,rsync
*rush*,gnu,rush
*sccs*,gnu,sccs
*screen*,gnu,screen
*serveez*,gnu,serveez
*sharutils*,gnu,sharutils
*tar*,gnu,tar
*texinfo*,gnu,texinfo
*tramp*,gnu,tramp
*userv*,gnu,userv
*wget*,gnu,wget
*xemacs*,gnu,xemacs
*zebra*,gnu,zebra
*zlib*,gnu,zlib
*gnuboard5*,gnuboard,gnuboard5
*gnunet*,gnunet,gnunet
*gnupg*,gnupg,gnupg
*gpgme*,gnupg,gpgme
*libgcrypt*,gnupg,libgcrypt
*libksba*,gnupg,libksba
*vs-desktop*,gnupg,vs-desktop
*gnutls*,gnutls,gnutls
*.net*,microsoft,.net
*365*,microsoft,365
*access*,microsoft,access
*activesync*,microsoft,activesync
*activex*,microsoft,activex
*adam*,microsoft,adam
*ampx*,microsoft,ampx
*antigen*,microsoft,antigen
*antispyware*,microsoft,antispyware
*asp.net*,microsoft,asp.net
*aspnetcore*,microsoft,aspnetcore
*autoupdate*,microsoft,autoupdate
*autoupdater*,microsoft,autoupdater
*azure*,microsoft,azure
*azure-umqtt-c*,microsoft,azure-umqtt-c
*backoffice*,microsoft,backoffice
*bing*,microsoft,bing
*binwalk*,microsoft,binwalk
*bond*,microsoft,bond
*cabarc*,microsoft,cabarc
*capicom*,microsoft,capicom
*chakracore*,microsoft,chakracore
*clarity*,microsoft,clarity
*codeql*,microsoft,codeql
*directx*,microsoft,directx
*edge*,microsoft,edge
*entourage*,microsoft,entourage
*excel*,microsoft,excel
*exchange*,microsoft,exchange
*frontpage*,microsoft,frontpage
*fslogix*,microsoft,fslogix
*gdi\+*,microsoft,gdi\+
*gdiplus*,microsoft,gdiplus
*greetings*,microsoft,greetings
*groove*,microsoft,groove
*grpconv*,microsoft,grpconv
*hotmail*,microsoft,hotmail
*identitymodel*,microsoft,identitymodel
*ie*,microsoft,ie
*iis*,microsoft,iis
*infopath*,microsoft,infopath
*interix*,microsoft,interix
*jet*,microsoft,jet
*jscript*,microsoft,jscript
*jupyter*,microsoft,jupyter
*lync*,microsoft,lync
*microsoft.aspnetcore.mvc*,microsoft,microsoft.aspnetcore.mvc
*microsoft.aspnetcore.mvc.abstractions*,microsoft,microsoft.aspnetcore.mvc.abstractions
*microsoft.aspnetcore.mvc.apiexplorer*,microsoft,microsoft.aspnetcore.mvc.apiexplorer
*microsoft.aspnetcore.mvc.core*,microsoft,microsoft.aspnetcore.mvc.core
*microsoft.aspnetcore.mvc.cors*,microsoft,microsoft.aspnetcore.mvc.cors
*microsoft.aspnetcore.mvc.dataannotations*,microsoft,microsoft.aspnetcore.mvc.dataannotations
*microsoft.aspnetcore.mvc.formatters.json*,microsoft,microsoft.aspnetcore.mvc.formatters.json
*microsoft.aspnetcore.mvc.formatters.xml*,microsoft,microsoft.aspnetcore.mvc.formatters.xml
*microsoft.aspnetcore.mvc.localization*,microsoft,microsoft.aspnetcore.mvc.localization
*microsoft.aspnetcore.mvc.razor*,microsoft,microsoft.aspnetcore.mvc.razor
*microsoft.aspnetcore.mvc.razor.host*,microsoft,microsoft.aspnetcore.mvc.razor.host
*microsoft.aspnetcore.mvc.taghelpers*,microsoft,microsoft.aspnetcore.mvc.taghelpers
*microsoft.aspnetcore.mvc.viewfeatures*,microsoft,microsoft.aspnetcore.mvc.viewfeatures
*microsoft.aspnetcore.mvc.webapicompatshim*,microsoft,microsoft.aspnetcore.mvc.webapicompatshim
*microsoft.data.odata*,microsoft,microsoft.data.odata
*microsoft.powershell.archive*,microsoft,microsoft.powershell.archive
*modernflow*,microsoft,modernflow
*money*,microsoft,money
*mono*,microsoft,mono
*ms-rest-nodeauth*,microsoft,ms-rest-nodeauth
*msde*,microsoft,msde
*netmeeting*,microsoft,netmeeting
*nuget*,microsoft,nuget
*nugetgallery*,microsoft,nugetgallery
*odbc*,microsoft,odbc
*office*,microsoft,office
*onedrive*,microsoft,onedrive
*onefuzz*,microsoft,onefuzz
*onenote*,microsoft,onenote
*outlook*,microsoft,outlook
*outlook.com*,microsoft,outlook.com
*photos*,microsoft,photos
*plus*,microsoft,plus
*powerpoint*,microsoft,powerpoint
*powershell*,microsoft,powershell
*powershellget*,microsoft,powershellget
*producer*,microsoft,producer
*project*,microsoft,project
*psexec*,microsoft,psexec
*psgetsid*,microsoft,psgetsid
*psinfo*,microsoft,psinfo
*pskill*,microsoft,pskill
*pslist*,microsoft,pslist
*psloglist*,microsoft,psloglist
*pspasswd*,microsoft,pspasswd
*psservice*,microsoft,psservice
*psshutdown*,microsoft,psshutdown
*pssuspend*,microsoft,pssuspend
*publisher*,microsoft,publisher
*qlib*,microsoft,qlib
*remote*,microsoft,remote
*server*,microsoft,server
*services*,microsoft,services
*silverlight*,microsoft,silverlight
*skype*,microsoft,skype
*surface*,microsoft,surface
*system.io.pipelines*,microsoft,system.io.pipelines
*system.net.http*,microsoft,system.net.http
*system.net.http.winhttphandler*,microsoft,system.net.http.winhttphandler
*system.net.security*,microsoft,system.net.security
*system.net.websockets.client*,microsoft,system.net.websockets.client
*system.text.encodings.web*,microsoft,system.text.encodings.web
*teams*,microsoft,teams
*teredo*,microsoft,teredo
*terminal*,microsoft,terminal
*typed-rest-client*,microsoft,typed-rest-client
*typescript*,microsoft,typescript
*urlscan*,microsoft,urlscan
*vbscript*,microsoft,vbscript
*visio*,microsoft,visio
*vscode-kubernetes-tools*,microsoft,vscode-kubernetes-tools
*vscode-maven*,microsoft,vscode-maven
*vscode-pull-request-github*,microsoft,vscode-pull-request-github
*w3who.dll*,microsoft,w3who.dll
*walinuxagent*,microsoft,walinuxagent
*webtv*,microsoft,webtv
*windows*,microsoft,windows
*windows-nt*,microsoft,windows-nt
*wins*,microsoft,wins
*winsock*,microsoft,winsock
*wmsde*,microsoft,wmsde
*word*,microsoft,word
*wordpad*,microsoft,wordpad
*works*,microsoft,works
*workspace-tools*,microsoft,workspace-tools
*wyukon*,microsoft,wyukon
*xamarin.forms*,microsoft,xamarin.forms
*xamarin.ios*,microsoft,xamarin.ios
*yammer*,microsoft,yammer
*antitrack*,avast,antitrack
*antivirus*,avast,antivirus
*avast*,avast,avast
*avg*,avast,avg
*premier*,avast,premier
*retdec*,avast,retdec
*antivir*,avira,antivir
*antivirus*,avira,antivirus
*desktop*,avira,desktop
*savapi*,avira,savapi
*1000v*,cisco,1000v
*1100*,cisco,1100
*1100-4p*,cisco,1100-4p
*1100-8p*,cisco,1100-8p
*1101-4p*,cisco,1101-4p
*1109-2p*,cisco,1109-2p
*1109-4p*,cisco,1109-4p
*1111-4pwe*,cisco,1111-4pwe
*1111-8plteeawb*,cisco,1111-8plteeawb
*1111-8pwb*,cisco,1111-8pwb
*1111x-8p*,cisco,1111x-8p
*1113-8plteeawe*,cisco,1113-8plteeawe
*1113-8pmwe*,cisco,1113-8pmwe
*1113-8pwe*,cisco,1113-8pwe
*1116-4plteeawe*,cisco,1116-4plteeawe
*1116-4pwe*,cisco,1116-4pwe
*1117-4plteeawe*,cisco,1117-4plteeawe
*1117-4pmlteeawe*,cisco,1117-4pmlteeawe
*1117-4pmwe*,cisco,1117-4pmwe
*1117-4pwe*,cisco,1117-4pwe
*1120*,cisco,1120
*1160*,cisco,1160
*1240*,cisco,1240
*15454-m-wse-k9*,cisco,15454-m-wse-k9
*1921*,cisco,1921
*1941*,cisco,1941
*1941w*,cisco,1941w
*1sg300-10p*,cisco,1sg300-10p
*2610xm*,cisco,2610xm
*2611xm*,cisco,2611xm
*2612*,cisco,2612
*2620xm*,cisco,2620xm
*2621xm*,cisco,2621xm
*2650xm*,cisco,2650xm
*2651xm*,cisco,2651xm
*2691*,cisco,2691
*2901*,cisco,2901
*2911*,cisco,2911
*2921*,cisco,2921
*2951*,cisco,2951
*3925*,cisco,3925
*3925e*,cisco,3925e
*3945*,cisco,3945
*3945e*,cisco,3945e
*4221*,cisco,4221
*4321*,cisco,4321
*4351*,cisco,4351
*4431*,cisco,4431
*4451-x*,cisco,4451-x
*5548p*,cisco,5548p
*5548up*,cisco,5548up
*5596t*,cisco,5596t
*5596up*,cisco,5596up
*56128p*,cisco,56128p
*5624q*,cisco,5624q
*5648q*,cisco,5648q
*5672up*,cisco,5672up
*5672up-16g*,cisco,5672up-16g
*5696q*,cisco,5696q
*7000*,cisco,7000
*7604*,cisco,7604
*7606-s*,cisco,7606-s
*7609-s*,cisco,7609-s
*7613-s*,cisco,7613-s
*7700*,cisco,7700
*809*,cisco,809
*8101-32fh*,cisco,8101-32fh
*8101-32h*,cisco,8101-32h
*8102-64h*,cisco,8102-64h
*8201*,cisco,8201
*8201-32fh*,cisco,8201-32fh
*8202*,cisco,8202
*8208*,cisco,8208
*8212*,cisco,8212
*8218*,cisco,8218
*829*,cisco,829
